Time,Flight Number,Source,Flight Name,Aircraft,Status
10:55 AM,9I626,Bhuj (BHJ),Alliance Air,AT76 (VT-RKL),Landed 10:54 AM
11:00 AM,CX61,Hong Kong (HKG),Cathay Pacific,74Y,Unknown
11:00 AM,6E782,Chennai (MAA),IndiGo,A320 (VT-IGX),Landed 10:42 AM
11:00 AM,6E5302,Bhopal (BHO),IndiGo,A20N (VT-IVL),Landed 10:33 AM
11:00 AM,AI640,Hyderabad (HYD),Air India,A20N (VT-CID),Unknown
11:05 AM,6E5316,Ranchi (IXR),IndiGo,A20N (VT-IJT),Landed 10:47 AM
11:10 AM,AI678,Delhi (DEL),Air India,A320 (VT-EDF),Landed 11:23 AM
11:10 AM,UK963,Delhi (DEL),Vistara,A20N (VT-TNH),Landed 10:44 AM
11:15 AM,BA199,London (LHR),British Airways,B772 (G-YMMA),Landed 11:33 AM
11:15 AM,6E375,Bhubaneswar (BBI),IndiGo,A20N (VT-IVJ),Landed 11:06 AM
11:15 AM,6E5379,Kolkata (CCU),IndiGo,A20N (VT-IZZ),Landed 11:19 AM
11:20 AM,UK852,Bengaluru (BLR),Vistara,B738 (VT-TGD),Landed 11:29 AM
11:20 AM,6E734,Bengaluru (BLR),IndiGo,A20N (VT-ITH),Landed 11:09 AM
11:25 AM,6E748,Udaipur (UDR),IndiGo,A320 (VT-IGU),Landed 10:54 AM
11:30 AM,6E965,Jaipur (JAI),IndiGo,A320 (VT-IDZ),Landed 11:02 AM
11:35 AM,G8465,Port Blair (IXZ),GoAir,A320 (VT-GOR),Landed 11:36 AM
11:35 AM,6E608,Hyderabad (HYD),IndiGo,A320 (VT-IFO),Landed 11:43 AM
11:35 AM,6E984,Ahmedabad (AMD),IndiGo,A320 (VT-IFF),Landed 10:55 AM
11:40 AM,G822,Phuket (HKT),GoAir,A20N (VT-WGF),Landed 11:47 AM
11:40 AM,UK927,Delhi (DEL),Vistara,A20N (VT-TNR),Landed 11:38 AM
11:45 AM,SG6290,Dehradun (DED),SpiceJet,B738 (VT-SYB),Landed 11:48 AM
11:45 AM,6.00E+181,Delhi (DEL),IndiGo,A320 (VT-IKI),Landed 11:13 AM
11:55 AM,EK9889,Shanghai (PVG),Emirates,77X,Unknown
11:55 AM,MH174,Kuala Lumpur (KUL),Malaysia Airlines,B738 (9M-MXK),Landed 12:08 PM
12:00 PM,WB500,Kigali (KGL),RwandAir,738,Unknown
12:05 PM,6E5326,Nagpur (NAG),IndiGo,A20N (VT-IZS),Landed 12:05 PM
12:05 PM,6E6219,Guwahati (GAU),IndiGo,A320 (VT-IFP),Landed 11:52 AM
12:10 PM,SG242,Kolkata (CCU),SpiceJet,B738 (VT-SYS),Landed 12:20 PM
12:10 PM,6E346,Bengaluru (BLR),IndiGo,A320 (VT-IES),Landed 12:26 PM
12:15 PM,IX21,Vijayawada (VGA),Air India Express (Red Fort/Gwalior Fort Livery),B738 (VT-AXJ),Landed 12:02 PM
12:20 PM,AI676,Kolkata (CCU),Air India,A20N (VT-CIF),Landed 12:31 PM
12:20 PM,6E5339,Delhi (DEL),IndiGo,A320 (VT-IHR),Landed 12:02 PM
12:30 PM,SG2874,Porbandar (PBD),SpiceJet,DH8D (VT-SUP),Unknown
12:30 PM,6E711,Varanasi (VNS),IndiGo,A20N (VT-ITA),Landed 12:23 PM
12:35 PM,UK995,Delhi (DEL),Vistara,A20N (VT-TNP),Landed 12:29 PM
12:35 PM,6.00E+223,Delhi (DEL),IndiGo,A20N (VT-IZH),Landed 12:10 PM
12:40 PM,SG6281,Jammu (IXJ),SpiceJet,B737 (VT-SYO),Landed 12:34 PM
12:40 PM,SG6353,Mangalore (IXE),SpiceJet,B738 (VT-SGJ),Landed 12:38 PM
12:40 PM,2T517,Nanded (NDC),Trujet,AT75 (VT-TMK),Unknown
12:45 PM,I5304,Bengaluru (BLR),AirAsia,A320 (VT-MOD),Landed 1:03 PM
12:45 PM,SG8911,Delhi (DEL),Corendon Airlines,B738 (TC-COR),Landed 12:42 PM
12:50 PM,G8338,Delhi (DEL),GoAir,A20N (VT-WGO),Landed 12:37 PM
12:55 PM,AI865,Delhi (DEL),Air India,A20N (VT-EXJ),Landed 1:11 PM
1:00 PM,AI144,New York (EWR),Air India (Star Alliance Livery),B77W (VT-ALJ),Landed 12:12 PM
1:00 PM,6.00E+176,Thiruvananthapuram (TRV),IndiGo,A320 (VT-IFU),Landed 12:57 PM
1:05 PM,OG111,Belgaum (IXG),Star Air,E145 (VT-GSF),Landed 1:02 PM
1:05 PM,UK772,Kolkata (CCU),Vistara,B738 (VT-TGI),Landed 1:13 PM
1:10 PM,SG8164,Jodhpur (JDH),SpiceJet,B738 (VT-SLM),Landed 1:39 PM
1:10 PM,WY203,Muscat (MCT),Oman Air,B788 (A4O-SB),Landed 12:50 PM
1:20 PM,UK864,Bengaluru (BLR),Vistara,B738 (VT-TGH),Landed 1:23 PM
1:20 PM,AI922,Riyadh (RUH),Air India,A20N (VT-CIN),Landed 3:01 PM
1:25 PM,AI626,Lucknow (LKO),Air India,A319 (VT-SCR),Landed 12:56 PM
1:25 PM,SG480,Jaisalmer (JSA),SpiceJet,B737 (VT-SYT),Landed 1:05 PM
1:35 PM,SG2548,Belgaum (IXG),SpiceJet,DH8D (VT-SQA),Landed 1:41 PM
1:40 PM,6E933,Kozhikode (CCJ),IndiGo,A320 (VT-IFS),Landed 1:29 PM
1:40 PM,6E957,Delhi (DEL),IndiGo,A320 (VT-IGS),Landed 1:32 PM
1:45 PM,6.00E+295,Mangalore (IXE),IndiGo,A320 (VT-IDO),Landed 1:34 PM
1:45 PM,6E342,Hyderabad (HYD),IndiGo,A320 (VT-IHU),Landed 1:46 PM
1:45 PM,6E802,Raipur (RPR),IndiGo,A21N (VT-IUG),Landed 1:50 PM
1:55 PM,6E429,Kolkata (CCU),IndiGo,A20N (VT-IZA),Landed 1:53 PM
1:55 PM,G8382,Chandigarh (IXC),GoAir,A20N (VT-WGR),Landed 1:56 PM
1:55 PM,AI648,Jamnagar (JGA),Air India,A319 (VT-SCS),Landed 2:57 PM
2:00 PM,EK506,Dubai (DXB),Emirates,B77W (A6-EGE),Landed 1:51 PM
2:00 PM,SG6374,Siliguri (IXB),SpiceJet,B738 (VT-SGQ),Landed 2:04 PM
2:00 PM,SG6362,Coimbatore (CJB),SpiceJet,B738 (VT-SGZ),Landed 2:07 PM
2:00 PM,UK945,Delhi (DEL),Vistara,A20N (VT-TNB),Landed 1:42 PM
2:15 PM,I5716,Delhi (DEL),AirAsia,A320 (VT-ATB),Landed 2:23 PM
2:15 PM,SG6436,Rajkot (RAJ),SpiceJet,B737 (VT-SYP),Landed 2:40 PM
2:15 PM,UK106,Singapore (SIN),Vistara,A20N (VT-TNU),Landed 2:17 PM
2:15 PM,UK826,Chennai (MAA),Vistara,B738 (VT-TGB),Landed 2:42 PM
2:20 PM,AI646,Jodhpur (JDH),Air India,A20N (VT-CIO),Landed 3:31 PM
2:20 PM,SG2872,Jabalpur (JLR),SpiceJet,DH8D (VT-SQJ),Landed 2:29 PM
2:25 PM,6.00E+29,Singapore (SIN),IndiGo,A320 (VT-IFT),Landed 2:08 PM
2:25 PM,6E6097,Goa (GOI),IndiGo,A320 (VT-IDY),Landed 2:35 PM
2:30 PM,AI507,Hubli (HBX),Air India,A319 (VT-SCM),Landed 2:50 PM
2:30 PM,6E917,Chennai (MAA),IndiGo,A20N (VT-ITU),Landed 2:27 PM
2:30 PM,6E1767,Kuwait City (KWI),IndiGo,A320 (VT-IAX),Landed 2:17 PM
2:30 PM,6E5374,Patna (PAT),IndiGo,A20N (VT-ITX),Landed 2:34 PM
2:35 PM,G8478,Goa (GOI),GoAir,A20N (VT-WJN),Landed 3:09 PM
2:35 PM,6E414,Bengaluru (BLR),IndiGo,A320 (VT-IFX),Landed 2:38 PM
2:35 PM,9I624,Diu (DIU),Alliance Air,AT76 (VT-RKL),Landed 3:10 PM
2:40 PM,UK842,Goa (GOI),Vistara,B738 (VT-TGA),Landed 2:46 PM
2:40 PM,6.00E+264,Chandigarh (IXC),IndiGo,A20N (VT-IVX),Landed 2:28 PM
2:55 PM,SG454,Goa (GOI),SpiceJet,B738 (VT-SYD),Landed 3:27 PM
2:55 PM,SG6422,Kolkata (CCU),SpiceJet,B738 (VT-SLG),Landed 2:47 PM
3:00 PM,UK993,Delhi (DEL),Vistara,A320 (VT-TTF),Landed 2:53 PM
3:00 PM,6E5304,Jodhpur (JDH),IndiGo,A20N (VT-IVK),Landed 3:23 PM
3:05 PM,6E6175,Siliguri (IXB),IndiGo,A320 (VT-IHE),Landed 2:58 PM
3:05 PM,EY208,Abu Dhabi (AUH),Etihad,A321 (A6-AEG),Landed 2:19 PM
3:10 PM,G82505,Ahmedabad (AMD),GoAir,A20N (VT-WGW),Landed 3:12 PM
3:15 PM,6E678,Lucknow (LKO),IndiGo,A320 (VT-INV),Landed 3:05 PM
3:15 PM,6E5389,Nagpur (NAG),IndiGo,A20N (VT-IVL),Landed 3:21 PM
3:20 PM,2T718,Kolhapur (KLH),Trujet,ATR,Unknown
3:20 PM,6E486,Ahmedabad (AMD),IndiGo,A320 (VT-IKI),Landed 3:20 PM
3:35 PM,6.00E+257,Bhubaneswar (BBI),IndiGo,A20N (VT-IVW),Landed 3:32 PM
3:40 PM,G8304,Chennai (MAA),GoAir,A320 (VT-GOM),Landed 3:44 PM
3:45 PM,SG6481,Guwahati (GAU),SpiceJet,B738 (VT-SLF),Landed 3:45 PM
3:45 PM,KQ210,Nairobi (NBO),Kenya Airways,B738 (5Y-KYF),Landed 4:02 PM
3:45 PM,6E712,Goa (GOI),IndiGo,A320 (VT-IHY),Landed 3:38 PM
3:50 PM,AI696,Varanasi (VNS),Air India,A319 (VT-SCO),Landed 4:46 PM
3:50 PM,6E5915,Allahabad (IXD),IndiGo,A320 (VT-IHS),Landed 3:55 PM
3:55 PM,G8402,Lucknow (LKO),GoAir,A20N (VT-WJK),Landed 4:49 PM
