Time,Flight Number,Source,Flight Name,Aircraft,Status
2:05 AM,BZ102,Bengaluru (BLR),Blue Dart Aviation,B752 (VT-BDA),Landed 1:56 AM
2:05 AM,I5472,Goa (GOI),AirAsia,A320 (VT-JPR),Landed 1:38 AM
2:10 AM,UL141,Colombo (CMB),SriLankan Airlines,A20N (4R-ANA),Landed 2:18 AM
2:10 AM,SG7063,Delhi (DEL),SpiceXpress,B737 (VT-SFB),Landed 2:20 AM
2:15 AM,EK500,Dubai (DXB),Emirates (United for Wildlife Livery),A388 (A6-EOM),Landed 2:03 AM
2:25 AM,SG7046,Sharjah (SHJ),SpiceJet,-,Unknown
2:30 AM,AI686,Amritsar (ATQ),Air India,B788 (VT-ANK),Landed 1:45 AM
2:30 AM,QR556,Doha (DOH),Qatar Airways,B77L (A7-BBB),Landed 2:06 AM
2:35 AM,ET640,Addis Ababa (ADD),Ethiopian Airlines,A359 (ET-ATR),Landed 2:26 AM
2:40 AM,EY206,Abu Dhabi (AUH),Etihad,B77W (A6-ETQ),Landed 2:09 AM
2:45 AM,6.00E+82,Muscat (MCT),IndiGo,A320 (VT-IAS),Landed 3:07 AM
3:05 AM,J9401,Kuwait City (KWI),Jazeera Airways,A20N (9K-CAQ),Landed 2:51 AM
4:00 AM,AI130,London (LHR),Air India,B77W (VT-ALP),Landed 4:30 AM
4:00 AM,SG7032,Delhi (DEL),SpiceXpress,B738 (VT-SFF),Landed 4:21 AM
4:10 AM,QR8608,Doha (DOH),Qatar Cargo,B77L (A7-BFS),Landed 4:04 AM
4:10 AM,BZ201,Delhi (DEL),Blue Dart Aviation,B752 (VT-BDQ),Landed 4:09 AM
4:15 AM,G9406,Sharjah (SHJ),Air Arabia,A320 (A6-AOA),Landed 4:04 AM
4:15 AM,6E1718,Doha (DOH),IndiGo,A320 (VT-IFR),Landed 4:13 AM
4:20 AM,CX38,Milan (MXP),Cathay Pacific Cargo,B748 (B-LJJ),Landed 4:26 AM
4:20 AM,6E1834,Abu Dhabi (AUH),IndiGo,A21N (VT-IUJ),Landed 4:17 AM
4:20 AM,SG7087,Chennai (MAA),SpiceXpress,B737 (VT-SFE),Landed 4:15 AM
4:25 AM,AI986,Muscat (MCT),Air India,A319 (VT-SCM),Landed 9:02 AM
4:25 AM,BZ481,Ahmedabad (AMD),Blue Dart Aviation,B752 (VT-BDO),Landed 4:22 AM
4:30 AM,AI276,Colombo (CMB),Air India,A20N (VT-EXS),Landed 5:07 AM
4:50 AM,G8385,Kannur (CNN),GoAir,A20N (VT-WGI),Landed 4:25 AM
4:50 AM,6.00E+184,Cochin (COK),IndiGo,A20N (VT-IVX),Landed 4:46 AM
4:55 AM,GF56,Bahrain (BAH),Gulf Air,A321 (A9C-CB),Landed 4:38 AM
4:55 AM,LH8370,Frankfurt (FRA),Lufthansa Cargo,MD11 (D-ALCK),Landed 4:43 AM
4:55 AM,G82501,Delhi (DEL),GoAir,A20N (VT-WJC),Landed 4:33 AM
5:05 AM,AI984,Dubai (DXB),Air India,A321 (VT-PPL),Landed 5:25 AM
5:10 AM,TK720,Istanbul (IST),Turkish Airlines,B77W (TC-LKA),Landed 5:02 AM
5:10 AM,6E1826,Riyadh (RUH),IndiGo,A320 (VT-IFV),Landed 5:05 AM
5:15 AM,AI30,Ahmedabad (AMD),Air India,B788 (VT-ANS),Landed 5:09 AM
5:25 AM,AI34,Goa (GOI),Air India,A20N (VT-EXV),Landed 5:16 AM
5:25 AM,6E428,Hyderabad (HYD),IndiGo,A320 (VT-IHO),Landed 5:17 AM
5:35 AM,KQ204,Nairobi (NBO),Kenya Airways,B738 (5Y-KYF),Landed 6:17 AM
5:40 AM,SL218,Bangkok (DMK),Thai Lion Air,B738 (HS-LUV),Landed 5:59 AM
5:45 AM,G830,Muscat (MCT),GoAir,A20N (VT-WGE),Landed 5:15 AM
5:50 AM,AI946,Abu Dhabi (AUH),Air India,A20N (VT-EXI),Landed 5:49 AM
6:15 AM,KU303,Kuwait City (KWI),Kuwait Airways,A320 (9K-AKK),Landed 5:36 AM
6:20 AM,6.00E+235,Hyderabad (HYD),IndiGo,A320 (VT-IDS),Landed 6:00 AM
6:25 AM,SG14,Dubai (DXB),SpiceJet,B738 (VT-SGJ),Landed 5:52 AM
6:30 AM,6E6789,Ahmedabad (AMD),IndiGo,A320 (VT-IKI),Landed 6:34 AM
6:40 AM,SG611,Goa (GOI),SpiceJet,B737 (VT-SLB),Landed 6:10 AM
6:40 AM,SG636,Ahmedabad (AMD),SpiceJet,B738 (VT-SYM),Landed 6:08 AM
6:40 AM,WY201,Muscat (MCT),Oman Air,B788 (A4O-SB),Landed 6:20 AM
6:40 AM,6E456,Bengaluru (BLR),IndiGo,A20N (VT-IVQ),Landed 6:05 AM
6:45 AM,6E5385,Nagpur (NAG),IndiGo,A20N (VT-ITC),Landed 6:13 AM
6:50 AM,G8302,Chennai (MAA),GoAir,A20N (VT-WGW),Landed 6:38 AM
6:55 AM,SG69,Jeddah (JED),SpiceJet,B738 (VT-SGY),Landed 6:52 AM
6:55 AM,IX252,Sharjah (SHJ),Air India Express (Peacock / Stork Livery),B738 (VT-AXT),Landed 6:33 AM
7:00 AM,SG20,Riyadh (RUH),SpiceJet,B738 (VT-SZM),Landed 7:07 AM
7:05 AM,SG704,Hyderabad (HYD),SpiceJet,B738 (VT-SGX),Landed 6:24 AM
7:05 AM,6.00E+171,Delhi (DEL),IndiGo,A320 (VT-IDQ),Landed 6:45 AM
7:05 AM,6E654,Chennai (MAA),IndiGo,A20N (VT-IZH),Landed 6:51 AM
7:10 AM,I5303,Bengaluru (BLR),AirAsia,A320 (VT-DEL),Landed 6:55 AM
7:10 AM,SG6351,Bengaluru (BLR),SpiceJet,B738 (VT-SYG),Landed 6:41 AM
7:15 AM,ET610,Addis Ababa (ADD),Ethiopian Airlines,A359 (ET-AWO),Landed 6:27 AM
7:15 AM,AI620,Hyderabad (HYD),Air India,A319 (VT-SCN),Landed 7:02 AM
7:20 AM,G8418,Bengaluru (BLR),GoAir,A20N (VT-WGA),Landed 7:34 AM
7:20 AM,6E5322,Bengaluru (BLR),IndiGo,A20N (VT-ITA),Landed 7:04 AM
7:25 AM,EY212,Abu Dhabi (AUH),Etihad,A320 (A6-EIV),Landed 7:20 AM
7:30 AM,AI990,Kuwait City (KWI),Air India,A20N (VT-CIM),Landed 7:49 AM
7:30 AM,6.00E+218,Jaipur (JAI),IndiGo,A320 (VT-INX),Landed 7:04 AM
7:40 AM,SG678,Chennai (MAA),SpiceJet,B738 (VT-SGV),Landed 7:27 AM
7:45 AM,6E5335,Delhi (DEL),IndiGo,A320 (VT-IEJ),Landed 7:17 AM
7:50 AM,AI602,Rajkot (RAJ),Air India,A319 (VT-SCP),Landed 7:31 AM
7:50 AM,6E5324,Bengaluru (BLR),IndiGo,A20N (VT-IZK),Landed 7:37 AM
7:55 AM,G8381,Goa (GOI),GoAir,A20N (VT-WGG),Landed 7:43 AM
7:55 AM,I5314,Delhi (DEL),AirAsia,A320 (VT-BLR),Landed 7:26 AM
7:55 AM,6E5372,Vadodara (BDQ),IndiGo,A20N (VT-IZQ),Landed 7:56 AM
8:00 AM,SG6475,Cochin (COK),SpiceJet,B738 (VT-SLH),Landed 7:42 AM
8:00 AM,UK975,Delhi (DEL),Vistara,A320 (VT-TTH),Landed 7:47 AM
8:15 AM,UK858,Bengaluru (BLR),Vistara,B738 (VT-TGE),Landed 8:08 AM
8:15 AM,6.00E+247,Hyderabad (HYD),IndiGo,A320 (VT-IGK),Landed 8:12 AM
8:20 AM,SV740,Riyadh (RUH),Saudia,A333 (HZ-AQ22),Landed 8:00 AM
8:25 AM,AI341,Bangkok (BKK),Air India,A20N (VT-EXN),Landed 8:37 AM
8:25 AM,EK504,Dubai (DXB),Emirates,B77L (A6-EWF),Landed 8:02 AM
8:30 AM,AI614,Ahmedabad (AMD),Air India,A20N (VT-EXK),Landed 8:59 AM
8:30 AM,6E318,Kolkata (CCU),IndiGo,A20N (VT-ITJ),Landed 8:45 AM
8:35 AM,AI640,Bengaluru (BLR),Air India,A20N (VT-EXT),Landed 8:26 AM
8:35 AM,SG6289,Chennai (MAA),SpiceJet,B738 (VT-SXD),Landed 8:09 AM
8:35 AM,SG8153,Delhi (DEL),SpiceJet,B737 (VT-SYP),Landed 7:57 AM
8:40 AM,SG6363,Hyderabad (HYD),SpiceJet,B738 (VT-SGZ),Landed 8:21 AM
8:40 AM,6E495,Chennai (MAA),IndiGo,A20N (VT-IVI),Landed 8:31 AM
8:40 AM,6E655,Indore (IDR),IndiGo,A21N (VT-IUD),Landed 8:16 AM
8:40 AM,6E993,Delhi (DEL),IndiGo,A20N (VT-IVY),Landed 8:19 AM
8:45 AM,AI569,Chennai (MAA),Air India,A20N (VT-EXP),Landed 8:49 AM
8:45 AM,AI912,Dubai (DXB),Air India,B788 (VT-ANJ),Landed 7:56 AM
8:45 AM,UK923,Delhi (DEL),Vistara,A20N (VT-TNV),Landed 8:29 AM
8:50 AM,SG2763,Surat (STV),SpiceJet,DH8D (VT-SUV),Unknown
8:50 AM,SG6425,Kolkata (CCU),SpiceJet,B738 (VT-SXA),Landed 8:25 AM
8:50 AM,6E424,Bengaluru (BLR),IndiGo,A20N (VT-IVH),Landed 8:41 AM
8:50 AM,6E1769,Dubai (DXB),IndiGo,A320 (VT-IEL),Landed 8:40 AM
8:55 AM,6E6834,Ahmedabad (AMD),IndiGo,A320 (VT-IGS),Landed 8:46 AM
9:00 AM,UK828,Chennai (MAA),Vistara,B738 (VT-TGH),Landed 9:08 AM
9:05 AM,AI582,Kozhikode (CCJ),Air India,A321 (VT-PPW),Landed 9:15 AM
9:05 AM,AI887,Delhi (DEL),Air India,B77W (VT-ALX),Landed 9:03 AM
9:10 AM,AI684,Goa (GOI),Air India,A321 (VT-PPM),Landed 9:36 AM
9:10 AM,G8530,Delhi (DEL),GoAir,A20N (VT-WGL),Landed 8:59 AM
9:15 AM,6E568,Aurangabad (IXU),IndiGo,A20N (VT-IZL),Landed 8:54 AM
9:15 AM,6E5309,Chennai (MAA),IndiGo,A320 (VT-IGY),Landed 8:51 AM
9:20 AM,SG8701,Delhi (DEL),SpiceJet,B738 (VT-SYW),Landed 9:23 AM
9:30 AM,AI634,Bhopal (BHO),Air India,A319 (VT-SCR),Landed 9:12 AM
9:35 AM,AI628,Nagpur (NAG),Air India,A20N (VT-CIN),Landed 9:34 AM
9:35 AM,SG438,Bengaluru (BLR),SpiceJet,B738 (VT-SLE),Landed 9:32 AM
9:40 AM,AI616,Hyderabad (HYD),Air India,A20N (VT-CIQ),Landed 10:05 AM
9:40 AM,6.00E+167,Delhi (DEL),IndiGo,A320 (VT-IHT),Landed 9:26 AM
9:45 AM,SG6279,Jaipur (JAI),SpiceJet,B738 (VT-SYI),Landed 9:14 AM
9:45 AM,UK943,Delhi (DEL),Vistara,A320 (VT-TTC),Landed 9:28 AM
9:50 AM,6E496,Kolkata (CCU),IndiGo,A320 (VT-IGZ),Landed 9:44 AM
9:50 AM,6E453,Coimbatore (CJB),IndiGo,A320 (VT-IFO),Landed 9:40 AM
9:55 AM,G8395,Bengaluru (BLR),GoAir,A20N (VT-WJC),Landed 9:47 AM
9:55 AM,UK846,Bengaluru (BLR),Vistara,B738 (VT-TGB),Landed 10:19 AM
9:55 AM,UK874,Hyderabad (HYD),Vistara,A20N (VT-TNJ),Landed 9:50 AM
10:05 AM,6.00E+298,Cochin (COK),IndiGo,A320 (VT-IES),Landed 10:02 AM
10:05 AM,6E685,Lucknow (LKO),IndiGo,A20N (VT-ITS),Landed 9:55 AM
10:10 AM,G8334,Delhi (DEL),GoAir,A20N (VT-WJB),Landed 10:06 AM
10:10 AM,G82609,Lucknow (LKO),GoAir,A20N (VT-WJO),Landed 10:17 AM
10:15 AM,AI665,Delhi (DEL),Air India,A321 (VT-PPH),Canceled
10:15 AM,6E1708,Doha (DOH),IndiGo,A21N (VT-IUA),Landed 10:11 AM
10:20 AM,6E5387,Indore (IDR),IndiGo,A20N (VT-IVX),Landed 9:58 AM
10:30 AM,6.00E+214,Ahmedabad (AMD),IndiGo,A320 (VT-IKI),Landed 10:23 AM
10:35 AM,AI604,Bengaluru (BLR),Air India,A20N (VT-EXV),Landed 10:55 AM
10:35 AM,SG8723,Delhi (DEL),SpiceJet,B738 (VT-SGQ),Landed 10:33 AM
10:35 AM,SQ422,Singapore (SIN),Singapore Airlines,A359 (9V-SMJ),Landed 10:26 AM
10:40 AM,G8389,Jaipur (JAI),GoAir,A320 (VT-WAK),Landed 10:28 AM
10:40 AM,6.00E+179,Delhi (DEL),IndiGo,A320 (VT-IFC),Landed 10:35 AM
10:45 AM,G8459,Ahmedabad (AMD),GoAir,A20N (VT-WGW),Landed 11:56 AM
10:45 AM,SG6432,Hyderabad (HYD),SpiceJet,B737 (VT-SYO),Landed 10:08 AM
10:50 AM,G8141,Nagpur (NAG),GoAir,A20N (VT-WGD),Landed 10:58 AM
10:50 AM,SG488,Kolkata (CCU),SpiceJet,B738 (VT-SYZ),Landed 10:38 AM
10:55 AM,G8348,Cochin (COK),GoAir,A20N (VT-WJD),Landed 10:46 AM
11:00 AM,6E782,Chennai (MAA),IndiGo,A320 (VT-IKD),Landed 10:43 AM
11:00 AM,6E5302,Bhopal (BHO),IndiGo,A20N (VT-ITC),Landed 11:07 AM
11:05 AM,6E5316,Ranchi (IXR),IndiGo,A320 (VT-IHW),Landed 10:51 AM
11:10 AM,AI678,Delhi (DEL),Air India,A320 (VT-EDD),Landed 11:35 AM
11:10 AM,UK963,Delhi (DEL),Vistara,A320 (VT-TTK),Landed 11:22 AM
11:15 AM,BA199,London (LHR),British Airways,B772 (G-YMMS),Landed 11:30 AM
11:15 AM,6E375,Bhubaneswar (BBI),IndiGo,A20N (VT-IVS),Landed 11:31 AM
11:15 AM,6E5379,Kolkata (CCU),IndiGo,A20N (VT-IJA),Landed 11:15 AM
11:20 AM,AI966,Hyderabad (HYD),Air India,B744 (VT-ESP),Landed 10:49 AM
11:20 AM,UK852,Bengaluru (BLR),Vistara,B738 (VT-TGD),Landed 11:26 AM
11:20 AM,6E734,Bengaluru (BLR),IndiGo,A20N (VT-IZU),Landed 11:12 AM
11:25 AM,6E748,Udaipur (UDR),IndiGo,A20N (VT-ITM),Landed 11:02 AM
11:30 AM,6E965,Jaipur (JAI),IndiGo,A320 (VT-IHN),Landed 11:17 AM
11:35 AM,G8465,Port Blair (IXZ),GoAir,A320 (VT-GOP),Landed 11:20 AM
11:35 AM,6E608,Hyderabad (HYD),IndiGo,A320 (VT-IHA),Landed 11:38 AM
11:35 AM,6E984,Ahmedabad (AMD),IndiGo,A20N (VT-ITD),Landed 11:49 AM
11:40 AM,G822,Phuket (HKT),GoAir,A20N (VT-WGX),Landed 11:56 AM
11:40 AM,UK927,Delhi (DEL),Vistara,A20N (VT-TNE),Landed 11:40 AM
11:45 AM,SG6290,Dehradun (DED),SpiceJet,B738 (VT-SYA),Landed 11:43 AM
11:45 AM,6.00E+181,Delhi (DEL),IndiGo,A320 (VT-IFG),Landed 11:34 AM
12:00 PM,WB500,Kigali (KGL),RwandAir,738,Unknown
12:05 PM,6E5326,Nagpur (NAG),IndiGo,A20N (VT-IZK),Landed 12:47 PM
12:05 PM,6E6219,Guwahati (GAU),IndiGo,A320 (VT-IFA),Landed 11:53 AM
12:10 PM,SG242,Kolkata (CCU),SpiceJet,B738 (VT-SYB),Landed 12:23 PM
12:10 PM,6E346,Bengaluru (BLR),IndiGo,A20N (VT-ITV),Landed 12:18 PM
12:10 PM,9I626,Bhuj (BHJ),Alliance Air,AT76 (VT-RKL),Landed 11:59 AM
12:15 PM,AI865,Delhi (DEL),Air India,A20N (VT-EXI),Landed 12:10 PM
12:15 PM,IX21,Vijayawada (VGA),Air India Express (Peacock / Stork Livery),B738 (VT-AXT),Landed 12:05 PM
12:20 PM,AI676,Kolkata (CCU),Air India,A20N (VT-EXS),Landed 12:33 PM
12:20 PM,6E5339,Delhi (DEL),IndiGo,A320 (VT-IHJ),Landed 12:02 PM
12:30 PM,IR810,Tehran (IKA),Iran Air,A332 (EP-IJB),Landed 12:36 PM
12:30 PM,SG2874,Porbandar (PBD),SpiceJet,DH8D (VT-SUV),Unknown
12:30 PM,6E711,Varanasi (VNS),IndiGo,A20N (VT-ITB),Landed 12:12 PM
12:35 PM,UK995,Delhi (DEL),Vistara (Retro Livery),A20N (VT-ATV),Landed 12:28 PM
12:35 PM,6.00E+223,Delhi (DEL),IndiGo,A20N (VT-IJU),Landed 12:21 PM
12:35 PM,SG9415,Gorakhpur (GOP),SpiceJet,B738 (VT-SXC),Landed 12:39 PM
12:40 PM,SG6353,Mangalore (IXE),SpiceJet,B738 (VT-SGJ),Landed 12:39 PM
12:40 PM,SG6281,Jammu (IXJ),SpiceJet,B737 (VT-SLP),Landed 12:28 PM
12:40 PM,2T517,Nanded (NDC),Trujet,AT75 (VT-TMK),Unknown
12:45 PM,I5304,Bengaluru (BLR),AirAsia,A320 (VT-DEL),Landed 12:56 PM
12:45 PM,SG8911,Delhi (DEL),BH Air,A320 (LZ-BHM),Landed 12:49 PM
12:50 PM,G8338,Delhi (DEL),GoAir,A20N (VT-WJA),Landed 12:42 PM
1:00 PM,AI144,New York (EWR),Air India,B77W (VT-ALL),Landed 12:07 PM
1:00 PM,6.00E+176,Thiruvananthapuram (TRV),IndiGo,A320 (VT-IAX),Landed 1:02 PM
1:05 PM,UK772,Kolkata (CCU),Vistara,B738 (VT-TGI),Landed 1:09 PM
1:10 PM,SG8164,Jodhpur (JDH),SpiceJet,B738 (VT-SXD),Landed 1:57 PM
1:10 PM,WY203,Muscat (MCT),Oman Air,B788 (A4O-SA),Landed 1:05 PM
1:20 PM,AI922,Riyadh (RUH),Air India,A20N (VT-CIH),Landed 1:00 PM
1:20 PM,UK864,Bengaluru (BLR),Vistara,B738 (VT-TGE),Landed 1:31 PM
1:25 PM,AI626,Lucknow (LKO),Air India,A319 (VT-SCN),Landed 12:52 PM
1:25 PM,SG480,Jaisalmer (JSA),SpiceJet,B737 (VT-SYP),Landed 1:22 PM
1:35 PM,SG2548,Belgaum (IXG),SpiceJet,DH8D (VT-SQA),Landed 1:29 PM
1:40 PM,6E933,Kozhikode (CCJ),IndiGo,A320 (VT-IEK),Landed 1:42 PM
1:40 PM,6E957,Delhi (DEL),IndiGo,A20N (VT-IVC),Landed 1:16 PM
1:45 PM,6.00E+295,Mangalore (IXE),IndiGo,A20N (VT-IZL),Landed 1:36 PM
1:45 PM,6E342,Hyderabad (HYD),IndiGo,A320 (VT-IGW),Landed 1:41 PM
1:45 PM,6E802,Raipur (RPR),IndiGo,A21N (VT-IUD),Landed 1:20 PM
1:55 PM,G8382,Chandigarh (IXC),GoAir,A20N (VT-WGG),Landed 2:22 PM
1:55 PM,6E429,Kolkata (CCU),IndiGo,A20N (VT-IZH),Landed 1:54 PM
2:00 PM,AI646,Jodhpur (JDH),Air India,A20N (VT-EXN),Landed 2:02 PM
2:00 PM,EK506,Dubai (DXB),Emirates (Expo 2020 - Opportunity Livery),B77W (A6-ECU),Landed 2:03 PM
2:00 PM,ET3629,Hong Kong (HKG),Ethiopian Airlines,77X,Unknown
2:00 PM,SG6362,Coimbatore (CJB),SpiceJet,B738 (VT-SGZ),Landed 1:47 PM
2:00 PM,SG6374,Siliguri (IXB),SpiceJet,B738 (VT-SYG),Landed 2:14 PM
2:00 PM,UK945,Delhi (DEL),Vistara,A320 (VT-TTL),Landed 1:45 PM
2:00 PM,6E414,Bengaluru (BLR),IndiGo,A20N (VT-IVV),Landed 2:02 PM
2:15 PM,I5716,Delhi (DEL),AirAsia,A320 (VT-JPR),Landed 2:18 PM
2:15 PM,SG6436,Rajkot (RAJ),SpiceJet,B737 (VT-SYO),Landed 2:46 PM
2:15 PM,UK106,Singapore (SIN),Vistara,A20N (VT-TNU),Landed 2:13 PM
2:15 PM,UK826,Chennai (MAA),Vistara,B738 (VT-TGH),Landed 2:40 PM
2:20 PM,SG2872,Jabalpur (JLR),SpiceJet,DH8D (VT-SQB),Landed 2:24 PM
2:25 PM,6.00E+29,Singapore (SIN),IndiGo,A320 (VT-IFT),Landed 1:51 PM
2:25 PM,6E6097,Goa (GOI),IndiGo,A320 (VT-IFC),Landed 3:12 PM
2:30 PM,AI507,Hubli (HBX),Air India,A319 (VT-SCF),Landed 2:41 PM
2:30 PM,6E917,Chennai (MAA),IndiGo,A320 (VT-IGS),Landed 2:36 PM
2:30 PM,6E1767,Kuwait City (KWI),IndiGo,A320 (VT-IFR),Landed 2:23 PM
2:30 PM,6E5374,Patna (PAT),IndiGo,A20N (VT-IZQ),Landed 2:29 PM
2:35 PM,G8478,Goa (GOI),GoAir,A20N (VT-WJD),Landed 2:56 PM
2:40 PM,UK842,Goa (GOI),Vistara,B738 (VT-TGB),Landed 3:02 PM
2:40 PM,6.00E+264,Chandigarh (IXC),IndiGo,A20N (VT-IVI),Landed 3:07 PM
2:45 PM,AI648,Jamnagar (JGA),Air India,A319 (VT-SCM),Landed 2:54 PM
2:55 PM,SG454,Goa (GOI),SpiceJet,B738 (VT-SYZ),Landed 3:17 PM
2:55 PM,SG6422,Kolkata (CCU),SpiceJet,B738 (VT-SLH),Landed 2:48 PM
3:00 PM,ET3610,Addis Ababa (ADD),Ethiopian Airlines,77X,Unknown
3:00 PM,UK993,Delhi (DEL),Vistara,A320 (VT-TTF),Landed 3:04 PM
3:00 PM,6E5304,Jodhpur (JDH),IndiGo,A20N (VT-IVX),Landed 3:39 PM
3:05 PM,EY208,Abu Dhabi (AUH),Etihad,A320 (A6-EIR),Landed 2:31 PM
3:05 PM,6E6175,Siliguri (IXB),IndiGo,A320 (VT-INX),Landed 5:14 PM
3:10 PM,G82505,Ahmedabad (AMD),GoAir,A320 (VT-GOP),Landed 3:29 PM
3:15 PM,6E678,Lucknow (LKO),IndiGo,A320 (VT-IFH),Landed 3:01 PM
3:15 PM,6E5389,Nagpur (NAG),IndiGo,A20N (VT-ITC),Landed 3:59 PM
3:20 PM,2T718,Kolhapur (KLH),Trujet,ATR,Unknown
3:20 PM,6E486,Ahmedabad (AMD),IndiGo,A320 (VT-IFG),Landed 3:51 PM
3:20 PM,9I624,Diu (DIU),Alliance Air,AT76 (VT-RKL),Landed 4:02 PM
3:35 PM,TK6236,Istanbul (ISL),AirACT,B744 (TC-ACR),Landed 3:09 PM
3:35 PM,6.00E+257,Bhubaneswar (BBI),IndiGo,A320 (VT-IHT),Landed 3:24 PM
3:40 PM,G8304,Chennai (MAA),GoAir,A320 (VT-WAL),Landed 3:28 PM
3:45 PM,AI315,Delhi (DEL),Air India,A20N (VT-EXL),Landed 4:46 PM
3:45 PM,KQ210,Nairobi (NBO),Kenya Airways,B738 (5Y-CYC),Landed 4:13 PM
3:45 PM,SG6481,Guwahati (GAU),SpiceJet,B738 (VT-SGG),Landed 3:20 PM
3:50 PM,AI612,Jaipur (JAI),Air India,A321 (VT-PPM),Landed 3:45 PM
3:50 PM,6E5915,Allahabad (IXD),IndiGo,A320 (VT-IKI),Landed 4:04 PM
3:55 PM,G8402,Lucknow (LKO),GoAir,A20N (VT-WJO),Landed 4:41 PM
4:00 PM,UK614,Udaipur (UDR),Vistara,B738 (VT-TGD),Landed 4:15 PM
4:00 PM,UK910,Goa (GOI),Vistara,A20N (VT-TNE),Landed 4:50 PM
4:05 PM,SG6284,Patna (PAT),SpiceJet,B738 (VT-SXA),Landed 4:24 PM
4:05 PM,6.00E+64,Dubai (DXB),IndiGo,A20N (VT-IVF),Landed 3:36 PM
4:05 PM,6E813,Goa (GOI),IndiGo,A320 (VT-IFA),Landed 4:32 PM
4:15 PM,SG64,Dhaka (DAC),SpiceJet,B738 (VT-SGY),Landed 4:10 PM
4:15 PM,6E448,Amritsar (ATQ),IndiGo,A320 (VT-IFO),Landed 4:53 PM
4:20 PM,SG6430,Kanpur (KNU),SpiceJet,B738 (VT-SYI),Landed 3:41 PM
4:20 PM,6E389,Hyderabad (HYD),IndiGo,A320 (VT-IGK),Landed 4:35 PM
